precio_m2_inmueble,id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion,comunidad_autonoma,poblacion,superficie_km2,precio_m2_ciudad,latitud_centro,longitud_centro,distrito,renta_media,precio_m2_barrio,latitud_barrio,longitud_barrio,num_colegios,num_centros_salud,num_estaciones_transp,num_zonas_verdes,nivel_servicios,indice_seguridad,indice_contaminacion,indice_accesibilidad,descripcion,poblacion_km2
3974.521934758155,4717,bilbao,casco viejo,Venta,piso,353335.0,88.9,3,1,buen estado,1954,séptimo,1,0,0,1,0,3.97,,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4211.544186046512,4718,bilbao,casco viejo,Venta,piso,452741.0,107.5,3,2,buen estado,1984,tercero,1,0,0,0,0,6.88,2024-12-24,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3736.937394247039,4719,bilbao,abando,Venta,dúplex,220853.0,59.1,2,1,obra nueva,2023,tercero,1,1,0,1,0,4.04,2024-10-24,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
,4720,bilbao,abando,Alquiler,estudio,,99.9,1,1,buen estado,2001,cuarto,0,0,0,0,0,4.19,2024-10-17,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Vivienda de planta única, generalmente compacta.",8293.26923076923
,4721,bilbao,casco viejo,Venta,piso,,,3,1,buen estado,1958,tercero,1,1,0,0,0,5.49,2024-12-22,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3477.734668335419,4722,bilbao,deusto,Venta,piso,277871.0,79.9,5,2,a reformar,1983,quinto,1,1,0,0,0,4.02,2025-03-25,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3999.6386946386947,4723,bilbao,casco viejo,Venta,piso,343169.0,85.8,3,1,buen estado,1991,tercero,1,0,1,0,0,5.93,2025-03-31,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3476.077348066298,4724,bilbao,indautxu,Alquiler,piso,251668.0,72.4,1,1,buen estado,1971,ático,1,0,0,0,0,7.96,2025-03-29,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3218.937931034483,4725,bilbao,abando,Alquiler,piso,233373.0,72.5,1,1,buen estado,1975,noveno,0,1,0,0,0,5.5,2024-10-29,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3992.0037453183522,4726,bilbao,abando,Venta,piso,213173.0,53.4,2,1,buen estado,2007,ático,1,1,0,1,0,6.21,2025-01-09,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3655.4262516914746,4727,bilbao,casco viejo,Venta,estudio,270136.0,73.9,1,1,obra nueva,2022,noveno,0,1,0,1,0,3.82,2025-03-09,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3678.578244274809,4728,bilbao,casco viejo,Alquiler,chalet,385515.0,104.8,5,1,buen estado,1989,primero,0,1,0,1,0,5.17,2025-04-01,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Casa independiente, a menudo con jardín y mayor espacio.",8293.26923076923
3872.7558139534885,4729,bilbao,deusto,Venta,estudio,333057.0,86.0,,1,buen estado,1988,cuarto,1,,0,1,0,6.09,2025-01-19,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4456.964121435142,4730,bilbao,casco viejo,Venta,estudio,484472.0,108.7,1,1,buen estado,1994,sexto,1,0,0,0,0,6.02,,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3661.269510926119,4731,bilbao,casco viejo,Venta,estudio,351848.0,96.1,1,,buen estado,2020,séptimo,0,0,0,0,1,4.05,2025-03-07,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4243.043071161049,4732,bilbao,casco viejo,Venta,estudio,453157.0,106.8,1,1,obra nueva,2021,octavo,1,0,1,0,0,3.08,2024-11-15,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3999.7132616487456,4733,bilbao,abando,Alquiler,estudio,223184.0,55.8,,1,buen estado,1990,quinto,1,1,0,0,1,6.57,2025-03-11,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4167.489583333333,4734,bilbao,deusto,Venta,estudio,400079.0,96.0,1,1,buen estado,1992,segundo,1,0,0,1,1,5.77,2025-04-06,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
,4735,bilbao,indautxu,Venta,piso,,115.0,1,1,buen estado,2007,segundo,0,1,0,1,0,2.73,2025-02-13,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4944.400544959128,4736,bilbao,casco viejo,Alquiler,ático,362919.0,73.4,,1,buen estado,1996,séptimo,1,0,0,0,0,5.75,2025-04-01,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Piso en la última planta, con vistas y terraza.",8293.26923076923
3743.7907869481764,4737,bilbao,indautxu,Venta,piso,390103.0,104.2,6,1,reformado,1964,primero,0,1,0,1,0,5.64,2024-12-12,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
5336.142857142857,4738,bilbao,abando,Venta,piso,747060.0,140.0,4,2,buen estado,1964,sexto,1,0,0,0,0,3.58,2025-01-13,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4325.918367346939,4739,bilbao,abando,Venta,piso,360349.0,83.3,1,1,reformado,1982,tercero,0,0,0,0,0,8.02,2025-02-27,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4570.8,4740,bilbao,abando,Venta,estudio,137124.0,30.0,1,1,buen estado,2018,segundo,0,1,0,0,0,8.85,2024-12-14,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4366.715301765904,4741,bilbao,casco viejo,Venta,piso,831438.0,190.4035281768348,2,1,buen estado,1977,tercero,0,,0,1,,5.61,2024-12-31,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4251.556091676719,4742,bilbao,deusto,Venta,piso,352454.0,82.9,2,1,reformado,1995,ático,0,1,0,1,1,6.94,2024-11-20,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4151.553719008264,4743,bilbao,indautxu,Alquiler,piso,251169.0,60.5,3,1,buen estado,1984,quinto,1,0,0,1,0,7.63,2024-10-30,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4164.919168591225,4744,bilbao,casco viejo,Venta,ático,360682.0,86.6,4,1,reformado,1982,séptimo,0,0,0,1,1,4.21,2024-12-25,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Piso en la última planta, con vistas y terraza.",8293.26923076923
4002.0076117982876,4745,bilbao,abando,Venta,chalet,420611.0,105.1,1,1,reformado,2007,primero,0,0,1,0,0,7.33,2025-02-15,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Casa independiente, a menudo con jardín y mayor espacio.",8293.26923076923
4644.764542936288,4746,bilbao,indautxu,Venta,piso,335352.0,72.2,2,2,buen estado,1975,cuarto,0,0,0,1,0,7.4,2025-01-24,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
,4747,bilbao,deusto,Venta,piso,,,3,1,buen estado,2001,noveno,1,1,0,1,1,6.54,2025-02-20,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3771.9291338582675,4748,bilbao,deusto,Venta,estudio,287421.0,76.2,1,1,buen estado,1958,noveno,0,0,1,1,0,5.09,2024-12-31,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4266.083333333333,4749,bilbao,deusto,Alquiler,dúplex,409544.0,96.0,2,1,buen estado,1995,noveno,0,0,0,1,0,5.18,2025-02-19,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
4225.262368815592,4750,bilbao,deusto,Alquiler,estudio,281825.0,66.7,1,1,a reformar,1986,segundo,1,0,0,0,0,,2025-02-27,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4545.183098591549,4751,bilbao,casco viejo,Venta,dúplex,484062.0,106.5,2,1,obra nueva,2018,sexto,1,1,0,0,1,6.94,2025-02-03,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
4094.757600657354,4752,bilbao,deusto,Alquiler,piso,498332.0,121.7,6,1,buen estado,1986,primero,0,0,1,0,0,6.63,2025-03-08,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3986.64,4753,bilbao,indautxu,Venta,dúplex,348831.0,87.5,2,1,buen estado,1988,octavo,1,0,0,0,0,4.24,2024-10-19,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
3332.6167076167076,4754,bilbao,abando,Alquiler,chalet,271275.0,81.4,3,1,buen estado,1985,cuarto,0,0,1,1,,4.1,2025-01-15,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Casa independiente, a menudo con jardín y mayor espacio.",8293.26923076923
4068.9603429796357,4755,bilbao,indautxu,Venta,estudio,379634.0,93.3,1,1,a reformar,2007,segundo,0,1,1,0,0,5.5,2024-12-27,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3940.5370569280344,4756,bilbao,indautxu,Venta,estudio,366864.0,93.1,1,1,buen estado,1959,séptimo,1,1,0,1,0,2.4,2024-12-09,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3000.721804511278,4757,bilbao,abando,Alquiler,estudio,199548.0,66.5,1,,buen estado,1976,primero,,,0,0,,1.34,2025-02-17,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4349.7445600756855,4758,bilbao,deusto,Venta,ático,459768.0,105.7,2,1,buen estado,1961,primero,0,0,0,0,0,6.32,2024-12-23,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Piso en la última planta, con vistas y terraza.",8293.26923076923
2745.1971326164876,4759,bilbao,casco viejo,Venta,piso,229773.0,83.7,2,2,buen estado,1986,ático,1,0,0,1,1,4.19,2025-01-08,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
,4760,bilbao,deusto,Venta,piso,,,2,1,buen estado,1981,tercero,1,0,0,0,1,2.67,2024-10-18,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4737.57281553398,4761,bilbao,indautxu,Venta,piso,487970.0,103.0,2,1,buen estado,1975,séptimo,0,,1,1,0,,2025-02-22,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4884.051896207585,4762,bilbao,abando,Venta,piso,489382.0,100.2,2,2,buen estado,1989,sexto,1,0,0,0,0,4.55,2025-01-09,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4170.376782077393,4763,bilbao,deusto,Venta,piso,409531.0,98.2,3,1,buen estado,1974,sexto,0,1,1,,0,5.53,2024-12-08,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4249.584905660377,4764,bilbao,deusto,Venta,ático,225228.0,53.0,2,1,buen estado,1998,octavo,0,0,0,1,0,3.5,2024-11-25,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Piso en la última planta, con vistas y terraza.",8293.26923076923
4133.507110758963,4765,bilbao,abando,Venta,ático,699877.0,169.31796202268876,3,1,reformado,2005,noveno,0,0,0,1,0,3.27,2024-12-16,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Piso en la última planta, con vistas y terraza.",8293.26923076923
3573.75,4766,bilbao,deusto,Venta,piso,223002.0,62.4,4,2,buen estado,1979,noveno,0,0,0,1,0,6.96,2024-11-04,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4392.607913669065,4767,bilbao,abando,Venta,piso,244229.0,55.6,2,1,buen estado,1982,sexto,0,0,0,0,1,4.82,2025-03-22,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3471.37759990884,4768,bilbao,casco viejo,Venta,piso,567236.0,163.40371615432903,3,1,buen estado,1987,octavo,1,0,,0,0,3.7,2025-03-20,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
,4769,bilbao,indautxu,Venta,piso,,74.9,2,,obra nueva,2018,sexto,1,0,0,1,0,4.68,2025-02-23,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4377.14450867052,4770,bilbao,indautxu,Venta,piso,378623.0,86.5,1,1,buen estado,1981,ático,1,0,0,0,0,7.16,2024-10-30,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3178.5558583106267,4771,bilbao,casco viejo,Venta,estudio,349959.0,110.1,1,1,buen estado,2006,sexto,0,0,0,0,0,6.32,2025-03-16,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3323.956834532374,4772,bilbao,casco viejo,Alquiler,piso,231015.0,69.5,3,1,buen estado,2006,cuarto,,0,0,0,0,3.77,2025-02-13,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
,4773,bilbao,abando,Alquiler,piso,,75.5,2,1,buen estado,1985,segundo,1,0,0,0,0,3.04,2025-03-27,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4017.342419080068,4774,bilbao,deusto,Venta,dúplex,235818.0,58.7,3,2,buen estado,1964,séptimo,1,0,1,1,,5.16,2024-10-21,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
3940.9759188846638,4775,bilbao,indautxu,Venta,piso,310943.0,78.9,3,2,a reformar,1954,ático,1,1,0,0,1,4.67,2025-02-04,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4326.700507614213,4776,bilbao,deusto,Venta,estudio,340944.0,78.8,,1,obra nueva,2020,tercero,1,1,1,1,0,5.35,,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3602.80205655527,4777,bilbao,casco viejo,Alquiler,piso,280298.0,77.8,5,3,buen estado,1968,cuarto,1,0,0,1,1,2.64,2025-01-02,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3448.423728813559,4778,bilbao,indautxu,Alquiler,dúplex,203457.0,59.0,1,1,buen estado,1968,octavo,0,0,0,1,0,3.19,2025-03-22,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
4028.01652892562,4779,bilbao,abando,Alquiler,piso,292434.0,72.6,1,1,buen estado,2004,octavo,1,0,1,0,0,5.78,2025-01-19,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
3618.097112860892,4780,bilbao,abando,Alquiler,piso,275699.0,76.2,7,2,buen estado,1988,segundo,1,0,0,1,0,3.55,2024-11-24,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4159.032258064516,4781,bilbao,deusto,Venta,dúplex,167609.0,40.3,3,2,obra nueva,2021,cuarto,0,0,0,1,0,6.57,2025-02-01,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
4237.191176470588,4782,bilbao,casco viejo,Venta,estudio,288129.0,68.0,1,1,buen estado,1973,noveno,0,0,0,1,0,2.24,2024-10-14,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3673.7555555555555,4783,bilbao,deusto,Alquiler,estudio,330638.0,90.0,1,,a reformar,2020,noveno,1,0,0,0,1,3.76,2025-02-15,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
3781.959114139693,4784,bilbao,deusto,Venta,chalet,222001.0,58.7,3,1,buen estado,2009,bajo,0,0,0,0,0,4.83,2024-11-02,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Casa independiente, a menudo con jardín y mayor espacio.",8293.26923076923
3731.972534332085,4785,bilbao,casco viejo,Venta,dúplex,298931.0,80.1,1,1,buen estado,1979,segundo,0,1,0,0,0,6.08,2024-12-04,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,Apartamento de dos niveles comunicados mediante escalera interna.,8293.26923076923
3620.289156626506,4786,bilbao,casco viejo,Venta,ático,300484.0,83.0,3,1,buen estado,1954,sexto,1,0,0,0,0,3.92,,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Piso en la última planta, con vistas y terraza.",8293.26923076923
3942.617611580217,4787,bilbao,casco viejo,Venta,ático,326843.0,82.9,3,3,buen estado,1967,tercero,1,0,0,1,0,4.05,2024-10-27,País Vasco,345000,41.6,4000,43.263,-2.935,,28315.0,3967.7178825347414,43.2682,-2.9272,4,0,5,2,alto,6.6,4.1,7.5,"Piso en la última planta, con vistas y terraza.",8293.26923076923
4421.713106295149,4788,bilbao,indautxu,Venta,chalet,428464.0,96.9,3,1,buen estado,1996,segundo,1,0,0,0,0,9.5,2024-11-13,País Vasco,345000,41.6,4000,43.263,-2.935,,21967.0,4027.8685805453756,43.2712,-2.9517,0,2,5,4,alto,6.8,6.5,7.0,"Casa independiente, a menudo con jardín y mayor espacio.",8293.26923076923
4188.210813011815,4789,bilbao,abando,Alquiler,chalet,637466.0,152.20485034314382,5,1,obra nueva,2019,octavo,0,1,1,1,1,5.4,2025-01-14,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Casa independiente, a menudo con jardín y mayor espacio.",8293.26923076923
3943.5945273631837,4790,bilbao,abando,Alquiler,piso,317065.0,80.4,4,2,buen estado,1988,ático,0,1,0,0,1,6.48,2025-01-31,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
4222.282793867121,4791,bilbao,abando,Alquiler,estudio,247848.0,58.7,1,,buen estado,1996,bajo,0,1,0,0,0,4.25,2024-12-01,País Vasco,345000,41.6,4000,43.263,-2.935,,25679.0,4029.5700840307563,43.2609,-2.9433,3,1,1,3,medio,7.4,7.9,9.0,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4719.75867269985,4792,bilbao,deusto,Venta,estudio,312920.0,66.3,1,1,buen estado,1997,octavo,,0,1,0,,6.33,2025-03-08,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Vivienda de planta única, generalmente compacta.",8293.26923076923
4924.74358974359,4793,bilbao,deusto,Alquiler,piso,230478.0,46.8,2,2,a reformar,2005,noveno,1,1,0,0,1,3.67,2024-12-22,País Vasco,345000,41.6,4000,43.263,-2.935,,20224.0,3996.7363250021144,43.2477,-2.929,4,1,1,1,medio,6.4,7.1,8.5,"Apartamento en edificio, usualmente con varias plantas.",8293.26923076923
